"#,""Aprender algo nuevo sobre tu ciudad."",""Poder aportar al bienestar de otros ciudadanos."",""Pensar que tus ideas pueden ser Ãºtiles para otros ciudadanos."",""Conocer nuevas ideas para la ciudad."",""Obtener reconocimiento de otros ciudadanos."",""Que otras personas sepan que tan bueno eres por tus ideas."",""Saber cÃ_mo otras personas reaccionarÃ¡n por tus ideas."",""Saber que ganarÃ_as algo, si tu idea es seleccionada como soluciÃ_n en la ciudad."",""Conocer las ideas de otros ciudadanos."",""Saber si otras personas les interesa la participaciÃ_n ciudadana."",""Compartir tu conocimiento y experiencia con los demÃ¡s."",""Beneficiarte de las ideas publicadas por otros ciudadanos."",""Divertirte participando."",""Relacionarte con otros ciudadanos con intereses comunes."",""Obtener una recompensa monetaria."",""Nos gustarÃ_a saber un poco de ti.Â¿CuÃ¡l es tu fecha de nacimiento?"",""Â¿CuÃ¡l es tu gÃ©nero?"",Otro,""Â¿CuÃ¡l es tu ocupaciÃ_n?"",Otro,""Â¿EnÂ cuÃ¡l localidad de la ciudad de BogotÃ¡ vives?"",""IndÃ_canos cuÃ¡l es tu estrato socioecÃ_nomico"",""Por Ãºltimo, seÃ±ala el Ãºltimo nivel de educaciÃ_n alcanzado:"",Otro,""Fecha de entrada (UTC)"",""Fecha de envÃ_o (UTC)"",""Network ID"""
"2efa27e906619866742b0021d7b7b3a3,3,5,5,4,2,2,4,3,5,5,5,5,5,5,3,1997-01-04,""Femenino "",,Estudiante,,Teusaquillo,4,Bachiller,,""2016-05-11 13:11:05"",""2016-05-11 13:13:30"",25d7fa6894"
"23937732a1767d072c974a9e80a68b8e,5,4,5,4,3,3,3,3,4,4,4,5,4,4,3,1988-10-15,""Femenino "",,""Servidor  PÃºblico"",,""Ciudad BolÃ_var"",3,""Postgrado "",,""2016-05-11 13:10:36"",""2016-05-11 13:13:33"",e5dda47d13"
"c4f671864b1bad6841190b86f0c99cca,5,5,5,5,3,3,3,3,5,5,5,5,5,5,3,0095-12-07,""Femenino "",,Estudiante,,EngativÃ¡,3,Bachiller,,""2016-05-11 13:10:20"",""2016-05-11 13:13:35"",9f345aae39"
"06edd82cd13d432cdcb70c266f8e590e,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1977-10-25,Masculino,,""Profesional Independiente"",,UsaquÃ©n,4,Profesional,,""2016-05-11 13:11:14"",""2016-05-11 13:13:38"",670e35659a"
"553e21346cfbb40575fc04bedc788789,5,5,5,4,5,4,4,4,4,4,5,5,5,4,4,1979-07-13,""Femenino "",,""Servidor  PÃºblico"",,""Rafael Uribe Uribe"",3,Profesional,,""2016-05-11 13:09:27"",""2016-05-11 13:13:43"",00bd60faa6"
"0d70cb73e19b866e079f219ab6609372,4,5,5,5,1,1,1,1,5,5,5,5,2,2,1,1990-09-16,Masculino,,Docente,,FontibÃ_n,3,Profesional,,""2016-05-11 13:12:33"",""2016-05-11 13:13:57"",95b7510604"
"c08dc59f35423edf94a89e18aeb9aa78,4,4,4,4,1,1,2,2,3,3,1,3,3,1,2,1966-10-29,""Femenino "",,Empleado,,Kennedy,2,""TÃ©cnico Profesional "",,""2016-05-11 13:09:24"",""2016-05-11 13:13:59"",dd899bb9ac"
"5ac12a34f4d58e7852db3e3aa3c38c87,4,5,5,5,5,4,4,3,4,4,4,4,4,4,1,1989-03-16,""Femenino "",,""Profesional Independiente"",,""Puente Aranda"",3,""Postgrado "",,""2016-05-11 13:11:37"",""2016-05-11 13:13:59"",72dfba8b2b"
"ebe7ef965fcb95ce1ca0ff128ad0eb8a,5,5,5,5,3,4,4,5,5,4,4,5,4,5,4,1971-02-03,Masculino,,Empleado,,Chapinero,4,Profesional,,""2016-05-11 13:11:03"",""2016-05-11 13:14:03"",280f7decd9"
"97b7a24d0db3441d76c195c68c96880d,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,2016-05-09,""Femenino "",,,""Ama. Casa"",Suba,4,TecnÃ_logo,,""2016-05-11 13:09:08"",""2016-05-11 13:14:07"",7da24f76f6"
